Id,num_steps,num_positions
seq_008166,3772,88
seq_008167,945,88
seq_008168,4203,88
seq_008169,2545,88
seq_008170,6497,88
seq_008171,939,88
seq_008172,1047,88
seq_008173,5244,88
seq_008174,4380,88
seq_008175,10009,88
seq_008176,1978,88
seq_008177,5927,88
seq_008178,5731,88
seq_008179,3093,88
seq_008180,3053,88
seq_008181,3338,88
seq_008182,2371,88
seq_008183,3114,88
seq_008184,961,88
seq_008185,4298,88
seq_008186,3667,88
seq_008187,3254,88
seq_008188,6090,88
seq_008189,1699,88
seq_008190,3909,88
seq_008191,2177,88
seq_008192,3271,88
seq_008193,4184,88
seq_008194,9122,88
seq_008195,7124,88
seq_008196,4917,88
seq_008197,5261,88
seq_008198,6425,88
seq_008199,4693,88
seq_008200,824,88
seq_008201,5924,88
seq_008202,8853,88
seq_008203,4878,88
seq_008204,6370,88
seq_008205,10967,88
seq_008206,2050,88
seq_008207,2608,88
seq_008208,4415,88
seq_008209,3342,88
seq_008210,3731,88
seq_008211,3314,88
seq_008212,6673,88
seq_008213,2911,88
seq_008214,2630,88
seq_008215,6900,88
seq_008216,6349,88
seq_008217,2288,88
seq_008218,2433,88
seq_008219,10130,88
seq_008220,3653,88
seq_008221,2353,88
seq_008222,5033,88
seq_008223,7291,88
seq_008224,2457,88
seq_008225,4001,88
seq_008226,8970,88
seq_008227,7075,88
seq_008228,4491,88
seq_008229,1800,88
seq_008230,10293,88
seq_008231,4213,88
seq_008232,9693,88
seq_008233,2398,88
seq_008234,5005,88
seq_008235,3031,88
seq_008236,1461,88
seq_008237,3701,88
seq_008238,5171,88
seq_008239,3684,88
seq_008240,5950,88
seq_008241,9487,88
seq_008242,10775,88
seq_008243,2497,88
seq_008244,8969,88
seq_008245,4706,88
seq_008246,6007,88
seq_008247,3262,88
seq_008248,2536,88
seq_008249,10008,88
seq_008250,8014,88
seq_008251,4240,88
seq_008252,850,88
seq_008253,2792,88
seq_008254,3474,88
seq_008255,2045,88
seq_008256,2845,88
seq_008257,5247,88
seq_008258,1606,88
seq_008259,2758,88
seq_008260,9241,88
seq_008261,6215,88
seq_008262,9969,88
seq_008263,5100,88
seq_008264,3039,88
seq_008265,1762,88
seq_008266,3537,88
seq_008267,1166,88
seq_008268,7424,88
seq_008269,5731,88
seq_008270,3622,88
seq_008271,2673,88
seq_008272,486,88
seq_008273,740,88
seq_008274,2874,88
seq_008275,3209,88
seq_008276,9782,88
seq_008277,4695,88
seq_008278,3234,88
seq_008279,1968,88
seq_008280,8523,88
seq_008281,3174,88
seq_008282,7163,88
seq_008283,7028,88
seq_008284,6741,88
seq_008285,4903,88
seq_008286,3030,88
seq_008287,7149,88
seq_008288,1640,88
seq_008289,3862,88
seq_008290,2482,88
seq_008291,4600,88
seq_008292,5353,88
seq_008293,1229,88
seq_008294,2683,88
seq_008295,3148,88
seq_008296,6915,88
seq_008297,2649,88
seq_008298,3697,88
seq_008299,1491,88
seq_008300,8433,88
seq_008301,3651,88
seq_008302,3104,88
seq_008303,2451,88
seq_008304,3709,88
seq_008305,6026,88
seq_008306,5167,88
seq_008307,7909,88
seq_008308,1931,88
seq_008309,2804,88
seq_008310,3954,88
seq_008311,7854,88
seq_008312,2316,88
seq_008313,3719,88
seq_008314,5309,88
seq_008315,3680,88
seq_008316,10657,88
seq_008317,4648,88
seq_008318,9572,88
seq_008319,5554,88
seq_008320,6436,88
seq_008321,3908,88
seq_008322,5840,88
seq_008323,9911,88
seq_008324,3332,88
seq_008325,4765,88
seq_008326,1728,88
seq_008327,9341,88
seq_008328,5206,88
seq_008329,5940,88
seq_008330,3432,88
seq_008331,1796,88
seq_008332,2227,88
seq_008333,9973,88
seq_008334,5856,88
seq_008335,5797,88
seq_008336,2702,88
seq_008337,4378,88
seq_008338,2072,88
seq_008339,6042,88
seq_008340,5639,88
seq_008341,5659,88
seq_008342,3858,88
seq_008343,4014,88
seq_008344,6910,88
seq_008345,4818,88
seq_008346,1561,88
seq_008347,4920,88
seq_008348,1767,88
seq_008349,6165,88
seq_008350,4075,88
seq_008351,7787,88
seq_008352,7278,88
seq_008353,3227,88
seq_008354,2353,88
seq_008355,4834,88
seq_008356,1603,88
seq_008357,5881,88
seq_008358,2251,88
seq_008359,3247,88
seq_008360,5155,88
seq_008361,4261,88
seq_008362,5734,88
seq_008363,1927,88
seq_008364,6915,88
seq_008365,7089,88
seq_008366,2015,88
seq_008367,1356,88
seq_008368,6833,88
seq_008369,3103,88
seq_008370,4867,88
seq_008371,5734,88
seq_008372,1735,88
seq_008373,5758,88
seq_008374,9960,88
seq_008375,10046,88
seq_008376,2565,88
seq_008377,5813,88
seq_008378,5696,88
seq_008379,3171,88
seq_008380,4506,88
seq_008381,2082,88
seq_008382,3653,88
seq_008383,3336,88
seq_008384,5048,88
seq_008385,3264,88
seq_008386,2824,88
seq_008387,2975,88
seq_008388,7415,88
seq_008389,1248,88
seq_008390,1556,88
seq_008391,6794,88
seq_008392,1388,88
seq_008393,11027,88
seq_008394,1540,88
seq_008395,5481,88
seq_008396,6282,88
seq_008397,568,88
seq_008398,3538,88
seq_008399,4181,88
seq_008400,9530,88
seq_008401,4275,88
seq_008402,7346,88
seq_008403,4505,88
seq_008404,6437,88
seq_008405,10199,88
seq_008406,3647,88
seq_008407,3118,88
seq_008408,3281,88
seq_008409,4055,88
seq_008410,4205,88
seq_008411,5692,88
seq_008412,3590,88
seq_008413,7882,88
seq_008414,6069,88
seq_008415,4338,88
seq_008416,9855,88
seq_008417,6926,88
seq_008418,3631,88
seq_008419,1691,88
seq_008420,4365,88
seq_008421,10596,88
seq_008422,5583,88
seq_008423,8366,88
seq_008424,1544,88
seq_008425,5656,88
seq_008426,1059,88
seq_008427,8976,88
seq_008428,1516,88
seq_008429,6497,88
seq_008430,3391,88
seq_008431,3157,88
seq_008432,10846,88
seq_008433,6965,88
seq_008434,7824,88
seq_008435,4590,88
seq_008436,3564,88
seq_008437,5382,88
seq_008438,4605,88
seq_008439,8433,88
seq_008440,8263,88
seq_008441,5324,88
seq_008442,2960,88
seq_008443,1729,88
seq_008444,8035,88
seq_008445,1265,88
seq_008446,3508,88
seq_008447,2977,88
seq_008448,5655,88
seq_008449,7601,88
seq_008450,653,88
seq_008451,2276,88
seq_008452,2217,88
seq_008453,4508,88
seq_008454,1689,88
seq_008455,10451,88
seq_008456,2113,88
seq_008457,2788,88
seq_008458,1932,88
seq_008459,5629,88
seq_008460,4874,88
seq_008461,10886,88
seq_008462,3678,88
seq_008463,9599,88
seq_008464,3903,88
seq_008465,1823,88
seq_008466,4785,88
seq_008467,2750,88
seq_008468,6497,88
seq_008469,8844,88
seq_008470,2171,88
seq_008471,7126,88
seq_008472,2038,88
seq_008473,11942,88
seq_008474,9823,88
seq_008475,2953,88
seq_008476,5072,88
seq_008477,5735,88
seq_008478,7077,88
seq_008479,1706,88
seq_008480,5287,88
seq_008481,4548,88
seq_008482,10673,88
seq_008483,8261,88
seq_008484,3286,88
seq_008485,4434,88
seq_008486,4977,88
seq_008487,5973,88
seq_008488,2544,88
seq_008489,3204,88
seq_008490,9300,88
seq_008491,2929,88
seq_008492,5010,88
seq_008493,4456,88
seq_008494,3150,88
seq_008495,402,88
seq_008496,3420,88
seq_008497,7841,88
seq_008498,2718,88
seq_008499,1715,88
seq_008500,3417,88
seq_008501,3660,88
seq_008502,11654,88
seq_008503,6141,88
seq_008504,4502,88
seq_008505,3093,88
seq_008506,7790,88
seq_008507,5137,88
seq_008508,4744,88
seq_008509,1350,88
seq_008510,2159,88
seq_008511,2748,88
seq_008512,4720,88
seq_008513,2956,88
seq_008514,9648,88
seq_008515,7246,88
seq_008516,9191,88
seq_008517,1316,88
seq_008518,5409,88
seq_008519,3660,88
seq_008520,10655,88
seq_008521,7963,88
seq_008522,7528,88
seq_008523,3759,88
seq_008524,7006,88
seq_008525,9946,88
seq_008526,1916,88
seq_008527,6992,88
seq_008528,7490,88
seq_008529,4872,88
seq_008530,5536,88
seq_008531,6514,88
seq_008532,7317,88
seq_008533,4939,88
seq_008534,2134,88
seq_008535,2907,88
seq_008536,1201,88
seq_008537,2634,88
seq_008538,6602,88
seq_008539,2289,88
seq_008540,3197,88
seq_008541,3102,88
seq_008542,2326,88
seq_008543,4763,88
seq_008544,5919,88
seq_008545,1149,88
seq_008546,11631,88
seq_008547,2518,88
seq_008548,4296,88
seq_008549,3208,88
seq_008550,1381,88
seq_008551,1345,88
seq_008552,3825,88
seq_008553,7004,88
seq_008554,4506,88
seq_008555,7547,88
seq_008556,3306,88
seq_008557,7133,88
seq_008558,5607,88
seq_008559,3504,88
seq_008560,1794,88
seq_008561,1665,88
seq_008562,4057,88
seq_008563,9898,88
seq_008564,1863,88
seq_008565,7536,88
seq_008566,9493,88
seq_008567,5783,88
seq_008568,3607,88
seq_008569,7596,88
seq_008570,10776,88
seq_008571,3405,88
seq_008572,561,88
seq_008573,3883,88
seq_008574,2260,88
seq_008575,2320,88
seq_008576,2457,88
seq_008577,5581,88
seq_008578,1926,88
seq_008579,2010,88
seq_008580,7717,88
seq_008581,3989,88
seq_008582,10484,88
seq_008583,2689,88
seq_008584,10320,88
seq_008585,7324,88
seq_008586,6475,88
seq_008587,4101,88
seq_008588,4970,88
seq_008589,4248,88
seq_008590,3892,88
seq_008591,4812,88
seq_008592,1052,88
seq_008593,8519,88
seq_008594,3682,88
seq_008595,8249,88
seq_008596,1747,88
seq_008597,4676,88
seq_008598,6001,88
seq_008599,1336,88
seq_008600,3133,88
seq_008601,6360,88
seq_008602,3187,88
seq_008603,8388,88
seq_008604,676,88
seq_008605,1064,88
seq_008606,5747,88
seq_008607,3390,88
seq_008608,759,88
seq_008609,3889,88
seq_008610,5941,88
seq_008611,917,88
seq_008612,1276,88
seq_008613,2912,88
seq_008614,1902,88
seq_008615,5545,88
seq_008616,6468,88
seq_008617,4251,88
seq_008618,8713,88
seq_008619,5302,88
seq_008620,2219,88
seq_008621,10973,88
seq_008622,2503,88
seq_008623,1177,88
seq_008624,4820,88
seq_008625,4607,88
seq_008626,1500,88
seq_008627,10009,88
seq_008628,4004,88
seq_008629,5566,88
seq_008630,3115,88
seq_008631,5841,88
seq_008632,8707,88
seq_008633,4560,88
seq_008634,2930,88
seq_008635,5135,88
seq_008636,4152,88
seq_008637,5096,88
seq_008638,6087,88
seq_008639,4259,88
seq_008640,2438,88
seq_008641,3363,88
seq_008642,4749,88
seq_008643,5320,88
seq_008644,2027,88
seq_008645,1001,88
seq_008646,812,88
seq_008647,5086,88
seq_008648,546,88
seq_008649,8621,88
seq_008650,9195,88
seq_008651,3749,88
seq_008652,11630,88
seq_008653,2505,88
seq_008654,1984,88
seq_008655,1825,88
seq_008656,2511,88
seq_008657,9823,88
seq_008658,2511,88
seq_008659,4280,88
seq_008660,3750,88
seq_008661,5427,88
seq_008662,4707,88
seq_008663,3138,88
seq_008664,2272,88
seq_008665,5188,88
seq_008666,8479,88
seq_008667,3008,88
seq_008668,4333,88
seq_008669,2635,88
seq_008670,6873,88
seq_008671,4896,88
seq_008672,9504,88
seq_008673,1026,88
seq_008674,7905,88
seq_008675,4962,88
seq_008676,2492,88
seq_008677,2568,88
seq_008678,3305,88
seq_008679,11382,88
seq_008680,4710,88
seq_008681,2160,88
seq_008682,2594,88
seq_008683,2174,88
seq_008684,6731,88
seq_008685,4068,88
seq_008686,7199,88
seq_008687,3496,88
seq_008688,7068,88
seq_008689,4353,88
seq_008690,11838,88
seq_008691,7827,88
seq_008692,1737,88
seq_008693,1544,88
seq_008694,2073,88
seq_008695,5484,88
seq_008696,9667,88
seq_008697,2752,88
seq_008698,10307,88
seq_008699,3786,88
seq_008700,2100,88
seq_008701,3967,88
seq_008702,4241,88
seq_008703,11650,88
seq_008704,5477,88
seq_008705,3672,88
seq_008706,2321,88
seq_008707,4658,88
seq_008708,9020,88
seq_008709,2421,88
seq_008710,9405,88
seq_008711,2465,88
seq_008712,1872,88
seq_008713,3574,88
seq_008714,2522,88
seq_008715,7420,88
seq_008716,1610,88
seq_008717,3376,88
seq_008718,3513,88
seq_008719,7631,88
seq_008720,678,88
seq_008721,3596,88
seq_008722,4320,88
seq_008723,2933,88
seq_008724,8165,88
seq_008725,9472,88
seq_008726,2157,88
seq_008727,1268,88
seq_008728,6931,88
seq_008729,4594,88
seq_008730,7853,88
seq_008731,4108,88
seq_008732,10231,88
seq_008733,2338,88
seq_008734,4548,88
seq_008735,5274,88
seq_008736,6307,88
seq_008737,4459,88
seq_008738,9621,88
seq_008739,7991,88
seq_008740,2396,88
seq_008741,1804,88
seq_008742,8478,88
seq_008743,7036,88
seq_008744,11139,88
seq_008745,9394,88
seq_008746,3087,88
seq_008747,3414,88
seq_008748,3454,88
seq_008749,4411,88
seq_008750,4912,88
seq_008751,804,88
seq_008752,11015,88
seq_008753,6123,88
seq_008754,4294,88
seq_008755,1873,88
seq_008756,2946,88
seq_008757,1918,88
seq_008758,3074,88
seq_008759,7559,88
seq_008760,7147,88
seq_008761,4809,88
seq_008762,4029,88
seq_008763,5421,88
seq_008764,10472,88
seq_008765,1474,88
seq_008766,2711,88
seq_008767,1994,88
seq_008768,4256,88
seq_008769,4183,88
seq_008770,3399,88
seq_008771,9833,88
seq_008772,5294,88
seq_008773,3793,88
seq_008774,8106,88
seq_008775,1920,88
seq_008776,1896,88
seq_008777,1473,88
seq_008778,1689,88
seq_008779,3100,88
seq_008780,4117,88
seq_008781,4941,88
seq_008782,4843,88
seq_008783,3962,88
seq_008784,3859,88
seq_008785,7144,88
seq_008786,5761,88
seq_008787,4609,88
seq_008788,6289,88
seq_008789,9591,88
seq_008790,3610,88
seq_008791,9565,88
seq_008792,3106,88
seq_008793,2145,88
seq_008794,3141,88
seq_008795,5034,88
seq_008796,4074,88
seq_008797,5341,88
seq_008798,3465,88
seq_008799,2395,88
seq_008800,2963,88
seq_008801,5244,88
seq_008802,1670,88
seq_008803,3492,88
seq_008804,3912,88
seq_008805,7902,88
seq_008806,3032,88
seq_008807,1787,88
seq_008808,2439,88
seq_008809,5064,88
seq_008810,11706,88
seq_008811,6965,88
seq_008812,887,88
seq_008813,9038,88
seq_008814,3527,88
seq_008815,2436,88
seq_008816,1818,88
seq_008817,5848,88
seq_008818,6717,88
seq_008819,3202,88
seq_008820,4056,88
seq_008821,11273,88
seq_008822,4247,88
seq_008823,3853,88
seq_008824,5019,88
seq_008825,10217,88
seq_008826,705,88
seq_008827,5592,88
seq_008828,925,88
seq_008829,3724,88
seq_008830,10147,88
seq_008831,3851,88
seq_008832,1967,88
seq_008833,2431,88
seq_008834,8679,88
seq_008835,1606,88
seq_008836,2212,88
seq_008837,10131,88
seq_008838,4497,88
seq_008839,5774,88
seq_008840,3705,88
seq_008841,10700,88
seq_008842,3004,88
seq_008843,3552,88
seq_008844,4904,88
seq_008845,2852,88
seq_008846,1734,88
seq_008847,8972,88
seq_008848,4746,88
seq_008849,3725,88
seq_008850,3975,88
seq_008851,6577,88
seq_008852,4574,88
seq_008853,5043,88
seq_008854,1651,88
seq_008855,4792,88
seq_008856,4078,88
seq_008857,4390,88
seq_008858,11591,88
seq_008859,6528,88
seq_008860,4066,88
seq_008861,4486,88
seq_008862,4379,88
seq_008863,8687,88
seq_008864,10460,88
seq_008865,4188,88
seq_008866,5210,88
seq_008867,4171,88
seq_008868,4725,88
seq_008869,2586,88
seq_008870,5217,88
seq_008871,1403,88
seq_008872,4819,88
seq_008873,2662,88
seq_008874,2560,88
seq_008875,3680,88
seq_008876,9246,88
seq_008877,3897,88
seq_008878,4257,88
seq_008879,2647,88
seq_008880,10093,88
seq_008881,3862,88
seq_008882,3998,88
seq_008883,11273,88
seq_008884,3627,88
seq_008885,5392,88
seq_008886,3620,88
seq_008887,2796,88
seq_008888,5029,88
seq_008889,4597,88
seq_008890,5363,88
seq_008891,7989,88
seq_008892,3757,88
seq_008893,3531,88
seq_008894,2917,88
seq_008895,1783,88
seq_008896,6936,88
seq_008897,8673,88
seq_008898,4307,88
seq_008899,3535,88
seq_008900,2983,88
seq_008901,7881,88
seq_008902,6688,88
seq_008903,10446,88
seq_008904,1739,88
seq_008905,3084,88
seq_008906,9147,88
seq_008907,4534,88
seq_008908,3981,88
seq_008909,2735,88
seq_008910,2565,88
seq_008911,3943,88
seq_008912,6307,88
seq_008913,5094,88
seq_008914,3012,88
seq_008915,2028,88
seq_008916,1887,88
seq_008917,8280,88
seq_008918,4444,88
seq_008919,5284,88
seq_008920,5811,88
seq_008921,2692,88
seq_008922,4738,88
seq_008923,5153,88
seq_008924,2937,88
seq_008925,6152,88
seq_008926,2496,88
seq_008927,5517,88
seq_008928,3595,88
seq_008929,2719,88
seq_008930,5699,88
seq_008931,3410,88
seq_008932,10083,88
seq_008933,10254,88
seq_008934,8315,88
seq_008935,2689,88
seq_008936,3588,88
seq_008937,6188,88
seq_008938,8753,88
seq_008939,5261,88
seq_008940,2569,88
seq_008941,4165,88
seq_008942,3103,88
seq_008943,6126,88
seq_008944,9684,88
seq_008945,7531,88
seq_008946,4453,88
seq_008947,9444,88
seq_008948,5956,88
seq_008949,9831,88
seq_008950,4960,88
seq_008951,8784,88
seq_008952,10648,88
seq_008953,8524,88
seq_008954,2650,88
seq_008955,1775,88
seq_008956,6380,88
seq_008957,6219,88
seq_008958,2252,88
seq_008959,9627,88
seq_008960,9999,88
seq_008961,4177,88
seq_008962,2465,88
seq_008963,2072,88
seq_008964,3716,88
seq_008965,3004,88
seq_008966,2311,88
seq_008967,2838,88
seq_008968,6002,88
seq_008969,8412,88
seq_008970,4163,88
seq_008971,3592,88
seq_008972,2879,88
seq_008973,5361,88
seq_008974,9829,88
seq_008975,10009,88
seq_008976,2832,88
seq_008977,6217,88
seq_008978,11864,88
seq_008979,3731,88
seq_008980,3828,88
seq_008981,5504,88
seq_008982,3219,88
seq_008983,2728,88
seq_008984,5581,88
seq_008985,8231,88
seq_008986,9279,88
seq_008987,2578,88
seq_008988,9261,88
seq_008989,8334,88
seq_008990,5411,88
seq_008991,3128,88
seq_008992,8806,88
seq_008993,4764,88
seq_008994,4275,88
seq_008995,3479,88
seq_008996,2305,88
seq_008997,10032,88
seq_008998,7173,88
seq_008999,1069,88
seq_009000,4639,88
seq_009001,3929,88
seq_009002,6090,88
seq_009003,10529,88
seq_009004,3636,88
seq_009005,5831,88
seq_009006,1959,88
seq_009007,7247,88
seq_009008,5014,88
seq_009009,4074,88
seq_009010,1350,88
seq_009011,7773,88
seq_009012,5297,88
seq_009013,5122,88
seq_009014,3848,88
seq_009015,6702,88
seq_009016,3414,88
seq_009017,3983,88
seq_009018,4841,88
seq_009019,4549,88
seq_009020,2797,88
seq_009021,5388,88
seq_009022,4407,88
seq_009023,2721,88
seq_009024,3366,88
seq_009025,8685,88
seq_009026,2555,88
seq_009027,851,88
seq_009028,4369,88
seq_009029,1699,88
seq_009030,7985,88
seq_009031,3384,88
seq_009032,3421,88
seq_009033,2895,88
seq_009034,833,88
seq_009035,6852,88
seq_009036,5185,88
seq_009037,1481,88
seq_009038,3968,88
seq_009039,2074,88
seq_009040,5035,88
seq_009041,3743,88
seq_009042,2530,88
seq_009043,4498,88
seq_009044,8553,88
seq_009045,3415,88
seq_009046,5406,88
seq_009047,3699,88
seq_009048,5448,88
seq_009049,5410,88
seq_009050,6463,88
seq_009051,1226,88
seq_009052,6377,88
seq_009053,4408,88
seq_009054,2979,88
seq_009055,9699,88
seq_009056,2283,88
seq_009057,10988,88
seq_009058,6892,88
seq_009059,7003,88
seq_009060,6945,88
seq_009061,7950,88
seq_009062,6061,88
seq_009063,1098,88
seq_009064,6469,88
seq_009065,4561,88
seq_009066,6637,88
seq_009067,5883,88
seq_009068,808,88
seq_009069,5300,88
seq_009070,2741,88
seq_009071,7416,88
seq_009072,10326,88
seq_009073,1992,88
seq_009074,10648,88
seq_009075,1788,88
seq_009076,5941,88
seq_009077,3437,88
seq_009078,3593,88
seq_009079,5788,88
seq_009080,1840,88
seq_009081,3207,88
seq_009082,6289,88
seq_009083,6557,88
seq_009084,6073,88
seq_009085,2784,88
seq_009086,4478,88
seq_009087,4634,88
seq_009088,5394,88
seq_009089,1336,88
seq_009090,7028,88
seq_009091,6704,88
seq_009092,2876,88
seq_009093,5190,88
seq_009094,3569,88
seq_009095,1486,88
seq_009096,8857,88
seq_009097,2868,88
seq_009098,5526,88
seq_009099,2268,88
seq_009100,2948,88
seq_009101,3778,88
seq_009102,7313,88
seq_009103,9193,88
seq_009104,6852,88
seq_009105,7736,88
seq_009106,4952,88
seq_009107,5543,88
seq_009108,5681,88
seq_009109,1182,88
seq_009110,4581,88
seq_009111,2864,88
seq_009112,8865,88
seq_009113,2030,88
seq_009114,5469,88
seq_009115,7958,88
seq_009116,6498,88
seq_009117,3572,88
seq_009118,4828,88
seq_009119,5626,88
seq_009120,5089,88
seq_009121,3308,88
seq_009122,2015,88
seq_009123,4721,88
seq_009124,1723,88
seq_009125,3112,88
seq_009126,2243,88
seq_009127,9069,88
seq_009128,2174,88
seq_009129,4409,88
seq_009130,5061,88
seq_009131,5244,88
seq_009132,2677,88
seq_009133,2731,88
seq_009134,7032,88
seq_009135,1508,88
seq_009136,8559,88
seq_009137,2408,88
seq_009138,1239,88
seq_009139,4766,88
seq_009140,3627,88
seq_009141,1693,88
seq_009142,7868,88
seq_009143,4152,88
seq_009144,10176,88
seq_009145,2195,88
seq_009146,3512,88
seq_009147,4111,88
seq_009148,7802,88
seq_009149,9755,88
seq_009150,3291,88
seq_009151,2584,88
seq_009152,6331,88
seq_009153,10051,88
seq_009154,2573,88
seq_009155,4560,88
seq_009156,2621,88
seq_009157,4052,88
seq_009158,3899,88
seq_009159,11480,88
seq_009160,1850,88
seq_009161,2915,88
seq_009162,5009,88
seq_009163,10450,88
seq_009164,6044,88
seq_009165,880,88
seq_009166,10119,88
seq_009167,5516,88
seq_009168,2379,88
seq_009169,4437,88
seq_009170,3218,88
seq_009171,8411,88
seq_009172,5546,88
seq_009173,2283,88
seq_009174,6092,88
seq_009175,816,88
seq_009176,3103,88
seq_009177,11941,88
seq_009178,2942,88
seq_009179,2083,88
seq_009180,1611,88
seq_009181,2789,88
seq_009182,2461,88
seq_009183,3329,88
seq_009184,4137,88
seq_009185,6458,88
seq_009186,2242,88
seq_009187,2115,88
seq_009188,2988,88
seq_009189,6667,88
seq_009190,4972,88
seq_009191,7869,88
seq_009192,3797,88
seq_009193,1669,88
seq_009194,11336,88
seq_009195,2342,88
seq_009196,5061,88
seq_009197,10384,88
seq_009198,4601,88
seq_009199,3322,88
seq_009200,1895,88
seq_009201,5435,88
seq_009202,5765,88
seq_009203,7215,88
seq_009204,9482,88
seq_009205,3652,88
seq_009206,5495,88
seq_009207,1420,88
seq_009208,4080,88
seq_009209,2297,88
seq_009210,2394,88
seq_009211,8193,88
seq_009212,4216,88
seq_009213,4239,88
seq_009214,3033,88
seq_009215,2372,88
seq_009216,3030,88
seq_009217,2164,88
seq_009218,3273,88
seq_009219,3891,88
seq_009220,6948,88
seq_009221,7035,88
seq_009222,3399,88
seq_009223,2333,88
seq_009224,6497,88
seq_009225,5331,88
seq_009226,6261,88
seq_009227,3802,88
seq_009228,5250,88
seq_009229,8286,88
seq_009230,6934,88
seq_009231,4045,88
seq_009232,6317,88
seq_009233,1029,88
seq_009234,7426,88
seq_009235,1323,88
seq_009236,8695,88
seq_009237,1647,88
seq_009238,3138,88
seq_009239,1201,88
seq_009240,4411,88
seq_009241,8152,88
seq_009242,4468,88
seq_009243,10445,88
seq_009244,1274,88
seq_009245,4696,88
seq_009246,4791,88
seq_009247,6495,88
seq_009248,8100,88
seq_009249,2975,88
seq_009250,8580,88
seq_009251,4534,88
seq_009252,5264,88
seq_009253,2847,88
seq_009254,5048,88
seq_009255,4346,88
seq_009256,4870,88
seq_009257,3027,88
seq_009258,8469,88
seq_009259,2128,88
seq_009260,1691,88
seq_009261,2901,88
seq_009262,961,88
seq_009263,2401,88
seq_009264,4034,88
seq_009265,2927,88
seq_009266,3410,88
seq_009267,4333,88
seq_009268,3344,88
seq_009269,3675,88
seq_009270,4036,88
seq_009271,5684,88
seq_009272,3295,88
seq_009273,5413,88
seq_009274,2747,88
seq_009275,6369,88
seq_009276,5294,88
seq_009277,2925,88
seq_009278,9961,88
seq_009279,2522,88
seq_009280,3034,88
seq_009281,5241,88
seq_009282,9575,88
seq_009283,7061,88
seq_009284,1416,88
seq_009285,1663,88
seq_009286,3307,88
seq_009287,3657,88
seq_009288,5255,88
seq_009289,3797,88
seq_009290,2479,88
seq_009291,9308,88
seq_009292,2713,88
seq_009293,2181,88
seq_009294,6741,88
seq_009295,2156,88
seq_009296,5610,88
seq_009297,5080,88
seq_009298,8214,88
seq_009299,7432,88
seq_009300,3272,88
seq_009301,6067,88
seq_009302,2072,88
seq_009303,1214,88
seq_009304,3117,88
seq_009305,9302,88
seq_009306,7531,88
seq_009307,7940,88
seq_009308,5984,88
seq_009309,801,88
seq_009310,11375,88
seq_009311,6660,88
seq_009312,2534,88
seq_009313,4983,88
seq_009314,3629,88
seq_009315,5046,88
seq_009316,3080,88
seq_009317,8318,88
seq_009318,3236,88
seq_009319,5450,88
seq_009320,3007,88
seq_009321,4289,88
seq_009322,3538,88
seq_009323,5177,88
seq_009324,3744,88
seq_009325,1189,88
seq_009326,1820,88
seq_009327,3647,88
seq_009328,7991,88
seq_009329,2600,88
seq_009330,7886,88
seq_009331,4927,88
seq_009332,8678,88
seq_009333,7307,88
seq_009334,9262,88
seq_009335,7070,88
seq_009336,6171,88
seq_009337,4594,88
seq_009338,2944,88
seq_009339,4574,88
seq_009340,1098,88
seq_009341,1724,88
seq_009342,6386,88
seq_009343,4438,88
seq_009344,5490,88
seq_009345,4212,88
seq_009346,11057,88
seq_009347,2637,88
seq_009348,7746,88
seq_009349,2072,88
seq_009350,5847,88
seq_009351,2048,88
seq_009352,3787,88
seq_009353,2143,88
seq_009354,6424,88
seq_009355,4155,88
seq_009356,9446,88
seq_009357,3979,88
seq_009358,11752,88
seq_009359,403,88
seq_009360,2557,88
seq_009361,2806,88
seq_009362,5802,88
seq_009363,4711,88
seq_009364,3686,88
seq_009365,3990,88
seq_009366,1626,88
seq_009367,7316,88
seq_009368,10428,88
seq_009369,8424,88
seq_009370,3825,88
seq_009371,4555,88
seq_009372,6945,88
seq_009373,3355,88
seq_009374,6180,88
seq_009375,3110,88
seq_009376,2881,88
seq_009377,5176,88
seq_009378,8043,88
seq_009379,8064,88
seq_009380,3310,88
seq_009381,3424,88
seq_009382,7767,88
seq_009383,5547,88
seq_009384,7797,88
seq_009385,1515,88
seq_009386,2030,88
seq_009387,3128,88
seq_009388,2260,88
seq_009389,514,88
seq_009390,6741,88
seq_009391,5929,88
seq_009392,3980,88
seq_009393,5364,88
seq_009394,3586,88
seq_009395,6346,88
seq_009396,7199,88
seq_009397,4600,88
seq_009398,3694,88
seq_009399,917,88
seq_009400,6956,88
seq_009401,4695,88
seq_009402,5045,88
seq_009403,3223,88
seq_009404,2285,88
seq_009405,4437,88
seq_009406,5045,88
seq_009407,3846,88
seq_009408,2264,88
seq_009409,3438,88
seq_009410,6365,88
seq_009411,2792,88
seq_009412,8355,88
seq_009413,3053,88
seq_009414,7350,88
seq_009415,6882,88
seq_009416,8190,88
seq_009417,5082,88
seq_009418,7118,88
seq_009419,2197,88
seq_009420,8142,88
seq_009421,6445,88
seq_009422,9948,88
seq_009423,2021,88
seq_009424,5082,88
seq_009425,1749,88
seq_009426,3878,88
seq_009427,5208,88
seq_009428,864,88
seq_009429,3305,88
seq_009430,8517,88
seq_009431,9444,88
seq_009432,4800,88
seq_009433,2274,88
seq_009434,5792,88
seq_009435,4735,88
seq_009436,5754,88
seq_009437,1270,88
seq_009438,2420,88
seq_009439,4867,88
